STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d’observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,FINANCING_SCHEME,Régime de financement,FINANCING_SCHEME_REV,Revenus des régimes de financement,FUNCTION,Fonction de santé,MODE_PROVISION,Mode de prestation,PROVIDER,Fournisseur de soins de santé,FACTOR_PROVISION,Facteur de prestation,ASSET_TYPE,Type d’actif,PRICE_BASE,Type de prix,TIME_PERIOD,Période de référence,OBS_VALUE,Valeur d’observation,BASE_PER,Période de base,CURRENCY,Devise,OBS_STATUS,Statut d’observation,OBS_STATUS2,Statut d’observation 2,OBS_STATUS3,Statut d’observation 3,UNIT_MULT,Multiplicateur d’unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2012,,3.329,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2013,,3.749,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2014,,3.62,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2015,,3.596,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,3.504,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,2.936,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,2.858,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,2.953,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,3.341,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,3.347,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IND,Inde,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,3.306,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2002,,4.939,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,4.587,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,4.43,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,4.666,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,4.426,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2008,,4.531,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2009,,4.96,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2010,,4.706,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2011,,4.522,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2012,,4.729,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2013,,4.713,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2014,,4.91,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2015,,4.905,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,4.894,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,4.809,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,5.084,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,5.125,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,6.347,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,6.673,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PER,Pérou,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,6.097,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,LTU,Lituanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,7.732,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,LTU,Lituanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,7.319,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,LTU,Lituanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,7.244,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ROU,Roumanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,5.371,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ROU,Roumanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,5.477,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ROU,Roumanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2006,,5.071,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ROU,Roumanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,5.023,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ROU,Roumanie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,5.528,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,10.584,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,9.815,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,8.841,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,9.148,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,8.731,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,8.551,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,8.966,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,MLT,Malte,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,10.741,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,8.083,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,7.147,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,7.684,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,6.787,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,6.628,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,6.714,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,6.692,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,7.297,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,6.297,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,6.507,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,6.841,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2006,,6.904,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,7.389,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2008,,7.636,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2009,,8.033,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HRV,Croatie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2010,,7.949,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PRT,Portugal,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2024,,10.241,,,,,,P,Provisional value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,USA,États-Unis,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2024,,17.16,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,PRT,Portugal,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,10.028,,,,,,P,Provisional value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,SVK,République slovaque,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,6.616,,,,,,B,Time series break,,,,,0,Units,1,One
