STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,16.26,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,16.542,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,16.4,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,16.716,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,17.137,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,19.2,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,21.738,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,20.505,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LVA,Lettonie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,19.705,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,22.238,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,22.17,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,22.585,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,22.093,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,21.677,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,21.679,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,21.245,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,19.841,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,19.977,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,22.693,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,23.558,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,23.617,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,23.682,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,24.075,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,23.312,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,22.877,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,22.5,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,21.676,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,21.517,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,21.64,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,25.19,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,24.529,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,23.934,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,22.632,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVN,Slovénie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,22.997,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,15.368,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,14.533,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,14.336,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,14.268,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,13.168,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,13.691,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,13.792,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,14.827,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,16.563,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,21.787,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,19.488,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,17.335,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,16.393,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,15.406,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,15.581,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,15.766,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,15.602,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,15.334,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,16.244,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,16.862,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,21.091,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,19.298,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,17.444,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,LTU,Lituanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,16.941,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,17.533,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,17.26,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,17.415,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,16.727,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,15.96,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,15.442,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,15.063,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,14.854,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,14.942,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,17.781,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,17.313,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,17.089,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,SVK,République slovaque,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,17.238,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
