STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,STATISTICAL_OPERATION,Opération statistique,OWNERSHIP_TYPE,Type d'hôpital,HEALTH_FUNCTION,Fonction de soins de santé,CARE_TYPE,Type de soins,MEDICAL_TECH,Technologie médicale,HEALTH_CARE_PROVIDER,Fournisseur de soins de santé,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,OBS_STATUS2,Statut d'observation 2,OBS_STATUS3,Statut d'observation 3,UNIT_MULT,Multiplicateur d'unité,REF_YEAR_PRICE,Prix ​​année de référence
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,6.57,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,6.25,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,5.86,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,5.53,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,5.29,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,4.86,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,4.53,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,4.28,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,3.97,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,3.75,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,3.57,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,2.75,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,2.79,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,2.62,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2023,,2.6,,,,E,Valeur estimée,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,FIN,Finlande,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,3.39,,,,E,Valeur estimée,B,Rupture de série,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,8.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,8.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,8.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,7.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,7.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,7.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,7.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,7.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,7.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,7.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,7.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,7.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,7.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,7.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,7.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,6.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,6.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,6.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,6.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,6.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,5.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,6.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,5.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,LTU,Lituanie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2023,,5.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,4.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,3.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,3.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,3.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,3.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,3.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,3.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,3.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,3.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,3.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,3.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,3.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,3.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUS,Australie,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,3.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,7.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,7.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,7.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,7.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,7.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,7.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,7.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,7.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,7.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,7.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,7.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,7.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,7.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,AUT,Autriche,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,7.64,,,,,,,,,,,,,
